Student_ID,Name,Email,Phone_No,signup_date,country,age,gender,account_balance,device_type,region_code,churn_risk,preferred_language,last_login,number_of_logins,subscription_type,referral_source,has_outstanding_tickets,Chemistry Marks,IDA Marks,DM Marks,FSV Marks,IOT,CT,AFM,ITSecurity,Testing,Maths,POS,QIS,Englisch,Deutsch,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,Active Flag
527ef21a-e851-47cc-b6a8-33174a1365ef,Christian Austin,shermanjennifer@mcclain.org,(251)260-4523x54613,2022-07-25,Argentina,45,Female,6588.7,Mobile,2,Low,Chinese,2025-06-07 22:30:46,3,Premium,Friend,FALSE,49.70033321,61.89979844,53.40325718,18.43907165,53.48532527,32.34731003,96,56.3759759,28.39095446,53.09285809,50.0667667,35.78892268,124.1592307,41.42128479,5.330996213,59.45397984,58.24573026,47.73841894,41.76478613,39.96424903,37.55746085,55.33014003,60.25848951,46.23288307,35.17513031,24.84939155,51.21634292,58.73553539,64.14313308,45.13930876,37.73898939,68.39645388,17.16951553,56.09028567,FALSE
87de4fed-0e81-493e-89e1-1019d8ef1502,Amber Hooper,harmonsamantha@castro.com,648-739-4733x14050,2025-04-26,Guyana,53,Female,77166.85,Mobile,2,Low,English,2024-09-09 08:24:11,14,Premium,Google,FALSE,30.09078245,53.01415784,42.71448974,1.185597206,56.61925707,58.68187597,49,72.38025586,54.48126768,45.55264862,67.78083854,22.47884243,5.851581818,32.04508075,24.75973199,52.20522403,51.20230317,57.14221086,51.41696133,53.3718855,46.01454257,73.79941441,37.65692377,68.54946703,66.28705639,72.9708098,45.08355245,18.75810175,14.67998826,43.51638385,52.82109979,37.12913294,44.0234836,37.51516311,TRUE
5ba5bb7a-34f2-45ae-8f58-a5502aa87da6,Jordan Eaton,brownjermaine@gmail.com,(529)047-2023x447,2022-08-01,Peru,43,Female,24592.95,Mobile,2,Low,Chinese,,7,Free,Friend,FALSE,60.00324887,50.91450261,54.5496228,24.87051386,50.53703016,53.90891869,89,34.92865826,48.15678365,53.48961796,41.41914971,35.36112134,10.13482875,,39.43777162,54.01016532,51.49009355,50.79201668,29.30342235,42.73786003,42.24123157,46.6369672,41.05094907,42.15079856,63.53230482,48.79222281,58.64156295,53.84747676,32.7949188,23.07269196,55.72404747,41.78445338,23.26062704,57.06468131,TRUE
87048856-2a23-40df-9457-818a92617a83,Katherine Scott,paynedavid@donovan.org,518-528-1503x258,2024-06-16,Morocco,25,Male,60694.94,Mobile,3,Low,Spanish,2024-12-15 10:07:06,14,Free,Twitter,FALSE,46.32503101,34.55248222,47.44771951,14.44515494,38.25677808,56.98150402,98,62.62190349,52.9420988,73.9022734,69.37863842,28.2287108,28.87326491,36.19781294,6.349723075,59.96822732,,77.00598646,48.74511943,13.81401045,41.17344939,48.92293537,70.3143137,30.71821332,60.51583641,60.28699176,,66.54807993,53.56423742,55.00828665,43.86164307,61.02699295,46.27543751,31.37048862,TRUE
459e4669-7879-4338-9071-94febb2c0609,Christian King,antonio60@case.com,211-245-2420,2022-07-29,Isle of Man,67,Male,68621.19,Mobile,1,High,Spanish,2025-05-06 06:55:11,9,Free,Facebook,FALSE,8.294264999,47.76408746,43.94941386,29.44300039,40.07409862,39.72753403,,31.00125168,57.99056042,44.84216425,18.33331772,39.68297003,87.66341431,61.59700173,66.44379965,44.88516504,42.09931222,33.04481561,76.76435031,32.10541216,67.64026087,45.5720385,37.3697454,597.8805737,54.63110271,76.57403845,40.33492058,51.24610467,25.66481846,66.03440371,55.4095825,44.70581556,43.24516552,39.92446088,TRUE
7010ea23-444f-4a8b-aa8f-f9c1d16ee993,Casey Davis,,572-010-9502x5357,2025-01-22,Croatia,45,Female,46859.29,Mobile,3,Low,English,2025-03-22 10:22:16,12,Free,Facebook,FALSE,61.67318724,32.37012359,42.74580265,8.196270596,55.59215388,48.01986904,78,37.23380535,43.75486339,46.82878903,43.63947907,46.36697284,94.62309352,44.6433338,27.49995925,54.75708267,55.31275729,51.18765129,56.02438737,36.33544401,46.38451029,,54.98074813,56.02934196,45.66820406,30.66339669,81.49461786,48.62904752,40.47907179,77.28054244,39.97832044,38.62064094,49.68597472,51.96134101,TRUE
037ca3cb-dbb4-440b-8d8f-56bee3792104,Rebecca Short,timothy27@bryant.com,028-319-9560,2024-05-22,Yemen,45,Male,87573.39,Mobile,2,Low,Spanish,2025-03-09 20:01:00,11,Free,,FALSE,67.45423714,56.08371473,52.32065747,77.11373848,41.28197467,50.73369449,96,953.7967659,34.66511156,55.01109949,48.41136511,45.68475412,52.82667717,56.99464977,72.05623121,50.59701245,47.97017528,40.98929963,27.8083267,38.5679529,57.22986471,44.48728491,26.59319651,50.50688754,83.47926842,36.90338068,55.61207317,34.61250085,50.62166308,53.80889173,54.17956497,64.74194839,60.50306108,56.59000639,TRUE
49a76b24-47c4-4a7c-8344-6eca07e92480,Adam Mcintosh,rachelhardin@hotmail.com,001-922-230-1090x745,2022-05-31,Tajikistan,54,Female,44101.38,Desktop,5,High,French,2025-06-07 13:21:07,9,Enterprise,Twitter,FALSE,70.08958676,55.09608479,61.2694668,16.31756151,47.4883676,58.84936943,13,51.99897054,70.81408116,69.0713423,42.99367306,53.02242402,9.926675907,31.97241733,65.17839315,40.01746549,37.57233736,37.16589761,61.16937148,52.28438032,63.30718768,39.68634201,30.21415428,52.3253033,62.71027432,53.4743557,47.21281605,49.47948566,75.66264933,69.5817648,46.89685669,42.12798664,58.20075833,55.87460402,FALSE
d965b1b6-3f09-48d9-b512-f7687fce7604,Kaitlyn Watson,gary87@gmail.com,037-453-9694x929,2023-05-01,Bangladesh,58,Male,28133.32,Mobile,5,Low,,2024-10-17 19:57:41,12,Premium,Friend,FALSE,30.84495674,52.64691722,51.21844841,,31.8393893,40.78257463,43,25.51630385,24.1400839,47.67572066,41.23402711,56.25226608,10.01905377,60.65952782,26.12040519,36.73795058,65.17240132,58.6901494,48.12428109,69.92090793,59.94394337,55.1226228,34.61144363,40.14185892,60.63106625,48.44385674,62.55113174,62.97500675,40.53415029,87.53904236,30.91599448,47.89632834,73.42746516,50.74235851,TRUE
45a9388c-a3dc-4f23-bb1f-f75d6cfa8700,Karen Peters,ppeters@morrison.biz,228-857-7445,2025-02-21,Mongolia,53,Male,89549.56,Mobile,3,Medium,Chinese,,11,Free,Twitter,FALSE,21.24809028,68.64157451,40.35243485,12.09155319,59.3604657,51.43221127,76,42.96040083,56.46972879,7.822672075,62.99796206,34.40700778,27.37886842,54.63866167,12.15664527,60.29526507,50.64760715,33.57282863,53.65813167,44.96798526,51.76640382,48.3128923,91.33942517,72.08467035,74.35184268,33.69506789,84.42262058,42.24555715,29.46189777,39.22630344,55.70946441,52.81966607,56.93092649,59.77128274,TRUE
65d0f1f7-b801-4406-b5fb-a4d0924beb92,Regina Gonzalez,danieljones@gmail.com,3241029548,2021-11-02,Italy,44,Male,86087.21,Desktop,5,High,Chinese,2024-09-04 06:45:35,5,Enterprise,Facebook,FALSE,43.84422285,62.03922686,60.93171742,32.03057634,44.28107733,52.5398173,97,39.71420413,72.48225642,31.89128383,69.78853767,69.42939643,2.420784728,44.81261484,42.54688746,43.18054651,36.96420373,77.9476753,53.04855256,75.41686327,49.88615171,51.67838389,49.93144504,44.68369638,41.1566374,75.37715433,63.8450943,51.42129927,55.75455005,44.19628886,62.95121329,69.94668019,61.27250153,52.96809545,FALSE
2fc19246-6a77-49f6-a6af-8dbf15885fe6,Alexis Grant,sarahmurphy@king.com,457-276-7531x636,2023-07-18,Malta,71,Male,15986.01,Desktop,4,Low,English,2024-07-15 23:58:10,7,Free,Friend,FALSE,,81.27685011,41.14765383,4.240978786,28.97924798,64.19845389,,56.05221265,53.98562229,16.2976637,47.40572737,60.22031454,101.2827451,22.50981026,1.441129599,56.19075884,35.28155024,52.04486033,43.97375654,44.16782126,46.2360779,35.48403351,33.82005741,52.82400822,63.96513857,67.41228157,50.753955,38.1636701,35.80068107,65.17799004,39.66894985,67.13773183,42.95488753,70.10859483,FALSE
38f20b74-9e7f-4555-9e9f-84619bcc2d76,Jennifer Brown,fpittman@lee.com,969-699-3543,2020-09-02,N/A,34,Male,2109.08,Mobile,5,Low,,2025-02-27 11:25:36,13,Premium,Friend,FALSE,35.85813908,64.76915224,67.28919939,2.233294272,56.64538065,42.71614788,41,52.77306399,35.46184921,58.34436931,47.04748288,62.21830779,40.16151632,35.83590899,7.23667916,63.93277626,27.45223852,46.48079003,49.3475174,66.22597156,69.09558847,44.10907398,49.47660949,,47.02704537,49.0037883,45.30421619,54.27167402,62.92909992,76.79178024,59.65694172,81.8015278,75.00948852,80.50222176,TRUE
e4b13e30-2d4a-4952-8a99-0d56f0966684,Jonathan Johnson,hknapp@perez.com,001-857-996-6433x93820,2020-08-06,Cuba,26,Female,8543.55,Desktop,1,Low,Spanish,2024-12-12 22:39:55,6,Free,Google,FALSE,26.13448378,52.34817202,48.39144533,16.33128362,35.9482064,44.63754955,41,54.23486749,66.9169706,35.04387701,73.1603655,49.59759594,119.7007121,51.80972303,,41.93134822,42.3353211,47.92795862,23.38258218,52.11833371,61.31567199,48.28724162,45.90294838,24.60115173,36.88125618,37.73336342,31.34955552,30.00434212,46.54107417,20.93255265,41.38475361,26.06664101,36.40793822,37.27534792,TRUE
7b7153a9-ca23-42cc-9963-3e6b6f6087b2,Ryan Mccarthy,jerryreyes@yahoo.com,001-170-518-1777,2022-02-13,Saint Kitts and Nevis,50,Male,28298.01,Mobile,3,Medium,German,2025-05-29 21:40:57,17,Free,Facebook,,60.86854375,45.5391032,41.21582411,19.68535679,,59.9335293,42,38.45679913,60.23407902,36.87457925,50.09139892,61.77158892,7.490151551,56.68931458,26.81580858,48.25036508,49.28440812,56.29893963,35.88789727,47.16425882,28.92597868,,47.60084378,52.2530419,48.21064874,40.40110804,30.14424999,44.57507647,55.50186893,44.87811998,47.19577905,29.19461622,91.35058353,51.88776874,TRUE
74d98334-6ea0-49ab-bc07-5451c691ea95,Melanie Donovan,mfrank@hotmail.com,144-688-1863,2024-08-05,Martinique,70,Female,97212.11,Mobile,3,Medium,English,2025-02-27 01:30:42,7,Premium,Twitter,FALSE,44.82189737,28.82057224,55.58753123,18.24361166,58.05191123,53.11029692,4,44.05548488,36.41334213,32.65863185,47.06957051,78.25745958,8.48430499,45.20331448,311.0842342,52.96315553,84.01959965,62.51830997,47.28431567,40.92163083,31.4389711,46.04304407,,51.77268549,62.13597681,40.84957001,43.22588034,46.28254318,63.5138719,,,65.14327533,61.03085055,55.30799338,TRUE
8f483ca5-2a84-4edc-8597-8b65e02ecc23,Laura Doyle,ortegapaula@hotmail.com,3665390356,2024-01-05,Mauritania,37,Male,55630.87,Mobile,3,High,Spanish,2025-03-29 01:50:08,7,Basic,Facebook,FALSE,59.33883846,70.62877688,46.88565544,15.0412704,43.87575182,61.3592386,,53.87325589,68.03148064,55.1024903,31.83000458,64.8218055,99.02430646,,52.88450541,51.39228897,61.68471353,45.95109958,54.37547735,69.45503725,55.12164123,57.45888256,37.36160596,547.763699,15.41772005,53.28779307,59.55772496,46.38913633,50.26823779,76.4910532,,69.35311975,42.34177354,57.31882466,TRUE
9f303b69-a696-4b1e-9232-ceecfd1dd821,Terri Chan,jparsons@yahoo.com,9288267867,2024-07-03,Fiji,30,Male,37012.8,Desktop,3,Low,Chinese,2024-10-12 09:16:16,9,Basic,Friend,FALSE,50.23695039,58.55641077,54.42853408,13.44249782,67.99614217,50.79187784,,51.17729746,39.98355369,49.89262477,50.63593726,60.05276397,15.5255842,68.59751006,229.3603621,55.17759702,61.91497217,56.94534109,57.81873803,23.50531109,51.78038226,51.35814124,97.54789578,51.34781299,66.12013858,55.05315942,40.44574315,54.10367333,30.77831885,39.33337309,64.96382713,55.68558742,65.99397769,60.96974073,TRUE
80b0dc11-d001-4d23-a778-42b8376dbe94,Richard Munoz,joseph86@yahoo.com,654-971-0123,2021-02-07,Togo,45,Male,88815.97,Mobile,5,Low,Chinese,2024-08-06 23:46:13,8,Basic,Google,FALSE,47.50842209,43.20981394,50.92003039,39.46304743,36.2462933,52.27057988,16,59.49107312,60.30707085,31.14436068,66.3380916,16.96464618,41.31597664,39.83580745,14.93207444,55.50237942,51.30491011,23.26324902,37.46540619,55.84874873,56.07506525,57.07014614,62.96629938,,57.00032286,53.67811889,43.99411203,33.92240897,48.10689687,52.66520137,41.23515639,70.95393064,28.75956539,51.93089574,FALSE
4802a51b-c377-4db7-b1e2-a2abbce95fae,John Boone,karen87@blake.com,525-296-7280,2023-01-23,Kuwait,65,Female,45040.2,Desktop,4,Low,French,2025-03-19 07:40:10,12,Free,Friend,FALSE,49.03796027,54.6460413,36.20824426,119.5689871,66.41754829,36.70165086,56,38.7380343,41.87858379,47.09015908,53.15513396,,2.378569357,92.10465355,8.032878154,48.75748237,51.3226066,76.21156979,41.98760021,22.43048447,51.34592877,61.68181537,36.53191705,46.97202018,48.55578888,73.47904046,49.32430346,33.60422064,49.7219635,22.49307209,53.92215246,38.68968827,59.63892313,45.27702634,TRUE
63f0df21-8cba-41d1-aa80-19a064c8d228,Carl Hudson,dennis33@yahoo.com,001-944-227-6827x000,2020-08-28,Vanuatu,46,Male,31181.48,Desktop,4,Low,German,,13,Premium,Friend,FALSE,44.62331942,52.03184239,49.2992629,267.0433015,39.93160748,31.15615747,47,36.22696608,40.45974211,33.34628184,53.25782899,54.52973062,12.55649786,51.30398738,13.01858897,48.43739645,66.27784175,31.54477365,57.10518731,46.5762356,31.88177994,63.93281102,69.54325168,56.79716932,40.74487688,77.49029677,51.41780051,76.57513359,54.15052408,48.7956379,55.80552549,58.97285812,55.22090808,41.85977192,TRUE
08835b69-3dd2-4eba-aa1e-bbab8ae20260,Michael Diaz,william15@murphy.info,(994)273-6244x552,2023-02-13,Gambia,30,Female,94092.56,Mobile,3,Low,English,2025-05-19 00:15:28,5,Premium,Facebook,FALSE,43.12186367,48.62694991,770.197179,60.00931144,46.54554702,43.73258942,61,51.92627466,62.39056859,59.16198525,62.35909593,42.04991417,17.88172717,26.14955072,18.52823833,57.14477156,71.7842381,54.60581723,45.62843758,41.17976962,60.25268751,34.7314557,56.27996984,49.19421249,76.42533281,56.11065997,65.12674301,38.31236448,,43.78357966,36.36270067,70.60650033,27.46065921,37.86602399,TRUE
396c00d2-1b61-45bf-bf01-47ebd17c9f75,Renee Morris MD,campbellsamuel@roach-williams.com,2472608025,2024-08-15,Yemen,63,Male,84876.53,Mobile,4,Low,French,2025-01-05 03:26:35,9,Free,Facebook,FALSE,33.48078322,63.88243694,51.12513547,2.038786306,39.95738642,48.96440367,46,64.22272637,41.08578776,55.01128722,59.64762237,40.51972574,34.90608282,49.2300806,3.453748435,48.40815405,55.87806131,58.4056407,34.24218714,55.37804026,,54.68941145,50.9745078,55.73924576,45.95301708,28.08242841,61.65044961,34.35534244,47.18258027,19.22039726,42.70741154,53.45876764,38.65281068,49.35017219,FALSE
440b567b-38ff-4576-8e51-c13bdfe398d5,Steve Sloan,tina09@norris.com,001-373-221-1799x91430,2021-02-07,Fiji,52,Female,84288.67,Mobile,1,Medium,French,2024-11-10 03:37:17,10,Basic,Google,FALSE,,26.77382923,62.55840346,57.44864657,60.69225627,48.59060057,82,32.97377975,48.72607738,58.55635039,25.52955075,61.46433582,28.11595243,45.38467509,20.00332762,62.71455295,45.89272404,72.35819677,45.54778555,49.78528389,56.66164788,39.17470082,62.34636618,59.74419994,9.1722662,52.33938727,61.36753912,,36.83582864,54.05305329,36.37032902,48.92270169,71.67327798,53.18537868,TRUE
424a1900-ee33-443a-bda5-3e0e4c978d7c,Alyssa Henson MD,brooksdavid@gmail.com,+1-670-926-3657x41401,2024-09-17,United Kingdom,23,Male,50984.62,Mobile,5,Low,English,2025-04-01 23:17:25,13,Basic,Facebook,FALSE,68.71305719,62.79175775,53.11878085,56.72192816,65.27435538,47.05716888,28,38.3576531,47.75028087,48.19940146,48.04144453,72.9167764,26.44465427,56.93054867,22.87905903,,29.0997521,40.42819191,52.97835304,54.11983387,58.44945427,48.81546401,56.3708861,61.16739671,38.94052937,32.60130274,57.85038669,36.53338475,66.93499705,56.17257316,42.70396285,44.91369067,51.32276432,57.10097682,TRUE
561ae9e7-15f6-4299-9ee2-87402b416a94,Dr. Alyssa Adams,lisa19@hotmail.com,+1-739-965-9919x1662,2021-10-28,Honduras,35,Female,78838.56,Other,1,Low,English,2024-07-31 15:41:51,6,Premium,Friend,,42.49281039,69.77892289,47.58094209,18.16039553,45.87829794,58.2909401,5,44.2124754,29.81912879,46.46693217,88.0105579,48.01079199,28.27739724,35.51675861,2.801427497,60.80559669,70.42937935,57.04312522,36.49077597,66.82138927,45.56346461,36.65874987,,41.90357267,79.77540137,72.6114932,52.09886845,44.63180804,6.35473328,70.3560096,65.38949238,21.89115434,65.29904036,46.9445613,TRUE
85b86c25-d0f3-461b-9e65-04154e45f924,Linda Williams,qtate@murphy.net,(352)425-3316x2168,2021-05-18,Micronesia,68,Female,17525.01,Tablet,2,Low,English,2025-01-23 18:03:24,6,Basic,Facebook,FALSE,,33.31393876,52.10254205,50.76651496,47.22169051,52.91005619,72,48.23445364,35.43352931,61.18313585,54.67561384,42.79988193,27.06387494,50.4006526,20.27835986,48.84750981,61.16613685,48.11690622,64.61073727,52.00923128,62.75424018,,53.91542526,51.66643429,51.21193745,65.92189637,59.09647935,45.4094281,43.62129494,30.78244078,47.46342423,64.36021836,58.8202947,,TRUE
a2db56ef-4868-4173-8f99-782169cf1444,Peter Delgado,elizabethparker@gmail.com,2712341772,2022-04-29,United States of America,22,Female,57108.91,Mobile,1,Low,French,,5,Premium,Friend,TRUE,55.64866966,20.64106499,45.07558429,28.79385021,34.76307032,53.31624645,38,58.96606378,30.13738901,43.91239098,61.03862776,36.2455775,10.69828657,45.01193105,4.264199675,53.90463162,60.26871046,41.35403436,52.17481833,49.28121184,59.90058521,43.36786864,,37.04756252,21.47333856,43.02298708,36.50694004,74.3965611,48.21815878,37.682022,59.48564193,75.93129496,57.24659245,33.32927729,TRUE
2fd12219-4ad4-4ad6-bb49-c09544b4824a,Ashley Ferguson,baileyjennifer@yahoo.com,(398)593-2654x967,2023-05-31,Tanzania,64,Male,98376.52,Desktop,5,Low,English,2024-08-13 12:14:17,8,,Twitter,FALSE,53.87261866,56.97756973,53.60494957,19.79169081,61.62120937,47.85101225,50,38.42489452,38.06046009,53.64673608,31.3068639,26.78411653,12.77094974,52.80548683,15.13934823,65.96908084,83.1646726,62.89090914,54.13677715,49.07967038,48.67186444,62.60702918,39.55873757,40.5625121,56.66802581,51.86226615,57.87988321,44.5802291,26.05131412,52.68077138,21.72965125,40.97220766,43.54265369,49.11109657,TRUE
21ec20d7-2eac-4983-ac1e-7c6d23ac0771,Michael Phillips,hannatiffany@mclaughlin.net,702.937.7925x585,2023-12-18,Afghanistan,42,Male,28741.32,Desktop,2,Low,Spanish,,11,Basic,Google,FALSE,59.82527273,64.48729418,53.59119313,25.874213,40.23904929,,81,46.36334704,43.45573542,53.24751841,28.36746597,48.43326354,64.7107708,56.95442845,35.12814579,56.21622948,28.42760485,25.65878902,33.19417543,51.71322209,50.04248392,49.67228183,51.38358831,46.87888199,75.04186029,35.8541742,29.39991284,33.03082013,20.35953004,31.5552926,52.33406917,59.62526385,54.81666517,63.78579178,TRUE
c2fc79e7-47e2-4886-811d-0ad8d22bad1b,Keith Hernandez,kennedywendy@hartman-adams.org,001-135-386-0959,2023-07-11,Mauritania,19,Male,79332.41,Tablet,2,High,English,2025-04-13 12:24:41,13,Basic,Twitter,FALSE,64.62661865,36.79124893,37.61238408,,37.15588393,59.39410023,19,42.34330183,52.87746392,50.69267211,43.36559965,60.69570649,18.51367761,65.27860066,3.64519665,52.81370813,45.19325468,74.62856095,70.70916659,68.14910208,73.59110069,39.7222428,20.26754092,50.03938058,68.12460373,30.02026376,23.45525356,43.50944392,37.41684439,74.68859842,47.69914724,65.16323047,61.37104085,73.91305192,TRUE
b3439034-cf7a-4709-8ace-ed4822550b42,Kim Harris,hatfieldhailey@hotmail.com,(208)985-4986x566,2020-07-09,Gabon,27,Female,48793.08,Mobile,5,Low,Spanish,2024-10-02 22:55:00,15,Premium,Friend,FALSE,43.18139112,29.01518015,57.72596659,3.190682884,49.88536355,48.89480289,64,55.57472947,38.80668851,38.95109848,32.59208096,57.61910635,9.592079588,63.66812795,12.84051506,54.20417764,44.51813073,40.14244739,43.83969784,22.63445824,64.30560942,53.03879529,23.23498554,41.18193658,53.6213255,71.38760041,63.47057471,59.15005583,29.93145391,63.7915268,52.16849679,70.61172643,35.046237,27.82706102,TRUE
286b8180-20d9-4789-aff3-e06437cfa01b,Justin Little,mmoody@hotmail.com,+1-127-549-2431x1041,2020-07-27,Australia,73,Female,3500.47,Mobile,1,Low,French,2024-07-20 08:34:16,20,Basic,Facebook,FALSE,58.32235247,,72.33469052,3.072741369,45.06927723,38.93814195,97,52.90602219,65.05160248,9.16249815,22.27180423,35.37795133,57.25558567,48.02725648,57.18666056,41.27379466,57.94993002,61.87838413,53.52066572,62.64186762,61.90589162,48.17719145,54.42884398,44.14591811,40.61667615,40.05391,47.58599886,58.79560098,47.47898625,55.06915618,48.72807626,44.16888501,57.34613777,57.90255751,TRUE
8c322285-87a2-44a0-ba6b-93216f568883,Jonathan Woodard,deanna59@randall.com,+1-027-257-6216x65801,2022-02-11,Bouvet Island (Bouvetoya),47,Female,76183.45,Mobile,5,Low,French,2024-11-03 06:19:40,13,Basic,Friend,FALSE,65.69952024,66.2476691,55.45999017,50.24782923,42.57121111,70.34243535,86,59.94190207,44.02195377,81.94286817,34.09461215,57.75080813,13.33043822,37.57158238,32.70703787,70.10099567,57.68269457,46.40661202,58.18982968,40.7114695,55.37630712,53.39164139,63.51527497,47.24212763,45.65264023,26.65636236,61.7948407,53.63479737,52.11268514,48.07039358,53.52180547,64.43498074,24.2147907,28.60599546,TRUE
a521c888-4435-4568-a94d-bed02434e946,Michael Wright,paulamorales@hotmail.com,001-263-175-2863x9583,2020-12-16,Cocos (Keeling) Islands,67,Male,16441.2,Desktop,3,Low,Spanish,2024-06-23 10:59:45,4,Premium,Google,FALSE,44.30934145,48.42599274,29.69958167,7.200771341,48.32085881,62.30178624,26,56.45141771,60.83519852,54.99679736,42.55322623,46.88503524,44.17861302,44.42968667,22.4601992,45.79425193,46.94980478,57.181959,46.25431047,42.13007553,58.63236154,46.16109049,44.97543597,41.57762592,24.35417991,32.69235418,40.81199656,42.95941775,57.68712777,75.08420079,52.4826444,54.93736219,54.8984276,68.5207311,TRUE
a02503b5-0612-498a-ac32-8085a2857000,Joseph Smith,kathysmith@adams-jennings.com,2985394836,2025-04-14,Uganda,62,Male,62963.09,Desktop,4,Medium,Spanish,2024-08-21 15:02:16,2,Premium,Google,FALSE,50.07108247,69.55216636,45.73215152,4.3513692,43.18395364,50.7002385,15,60.39905215,45.51334126,46.04969542,47.57933163,28.83257212,9.920424551,30.28063209,29.55300782,53.99886488,39.92968481,69.84375503,39.42192775,61.91665935,47.89872464,66.11477543,66.90104095,66.08508759,48.88096856,23.70817007,58.88730565,66.7075346,59.55624949,42.47132318,44.54486742,50.79420304,45.86919441,44.44033901,TRUE
65a60be8-90b9-4d6f-9d2c-2f187456488f,Kimberly Allen,stephencooper@rios-warner.com,897-610-3194,2022-12-22,Guatemala,22,Male,8109.25,Desktop,5,High,English,2024-08-11 22:49:09,8,Basic,Facebook,FALSE,38.49113262,,37.20592403,4.263648081,51.56617237,42.53581004,61,45.35949433,59.72725828,47.48685864,8.224448364,21.41330043,3.954878854,42.01462267,5.960287831,52.01359351,51.45893688,59.49647694,47.51487608,45.33550528,46.76357511,37.61361476,88.70817478,67.87430409,47.94109424,47.99178712,39.83427975,69.66071816,53.083678,58.50896136,51.41935698,53.36245868,58.08293299,73.82234468,TRUE
38b2bd2c-9222-4d20-bcca-ee35b758e5be,Terry Davies,stevensstephanie@herring-wilkins.com,1853640463,2023-02-15,Japan,72,Other,94660.17,Mobile,1,Low,German,2024-12-31 05:18:08,21,Free,Facebook,FALSE,42.60427639,51.24970185,47.08202761,,,32.91626254,33,,77.4393521,34.64171322,56.00979598,52.89028945,13.95330575,54.94947987,9.149329511,54.87282782,20.93195727,45.558687,39.86320732,59.07020577,42.16272513,50.19080197,45.30727267,34.10042847,65.96750071,58.39821178,22.23161983,50.58716333,65.12707919,60.77112973,52.11375659,16.17120193,62.59718638,44.86993475,
e15dc049-9e82-42e0-897d-48ef104dba8d,Lisa White,cvelasquez@rodgers.com,9655041793,2023-07-30,Thailand,73,Female,28818.25,Tablet,4,High,English,2025-03-09 11:45:19,6,Basic,Friend,FALSE,,66.71173455,56.85945241,91.45773291,26.19985765,779.0311044,63,32.79322123,63.45195876,28.22898887,70.51709345,74.5368792,8.702719924,79.4202234,17.24361345,56.31329772,39.11171779,64.11764643,48.47838911,35.02550992,47.23448245,49.35333124,43.35492122,66.11325618,18.44514999,67.56932223,,43.48169865,65.11486274,61.90251964,50.70898144,15.45544722,52.36633337,72.33243125,TRUE
a1a11e26-91d5-43ee-b50b-d2888fa8dbff,Sean Leach,thomasjoshua@collins.com,245-021-0102,2024-12-05,Lebanon,50,Female,22259.7,Mobile,3,Low,English,2024-08-06 17:29:58,14,Enterprise,Twitter,TRUE,36.43704789,35.90998949,42.81720579,17.37211576,53.34281974,,10,63.54434561,45.65953564,58.41415296,73.09524924,22.06185302,15.5270557,54.91796694,12.78041132,47.85855446,65.34413095,60.12260992,57.23293922,33.34824818,43.09873636,52.82028777,5.515969709,34.1320459,42.39358522,51.02481627,51.04032309,48.9074977,31.46731902,77.65910542,1086.748117,49.52152668,49.0063956,30.34202209,TRUE
704ac539-7af1-4382-bb52-0744d507994a,Taylor Oconnell,zjohnson@jordan-coffey.com,+1-165-758-3323,2020-09-30,Bangladesh,71,Male,12478.21,Mobile,3,Low,French,2024-06-27 21:40:26,8,Enterprise,Google,FALSE,49.05578871,61.08818713,68.84703485,4.801240145,63.30534864,49.36618509,69,40.37554317,25.06736112,64.31596082,26.36030673,55.36686917,14.32139302,64.4869879,35.50028821,38.51620204,55.65699386,44.2268642,29.77125049,53.79714152,68.00576156,50.47361206,60.62221561,48.62155978,62.52483418,31.23527448,29.76755204,,60.9756957,54.66413402,51.32094629,46.34868669,55.7022654,68.88912637,TRUE
532e53e6-ceee-430c-886d-14c8bd63d086,Katherine Sanders,pittmandominique@sullivan-jones.net,001-845-903-5765x74280,2025-06-04,,18,Female,94573.22,Mobile,5,Low,English,2025-02-06 19:36:55,7,Premium,Friend,TRUE,54.96243448,34.17510609,21.19276502,88.38658745,53.40770816,51.91169985,80,61.17410472,59.92405255,36.55916876,24.69702383,48.51481288,27.48074281,26.48636965,35.8209188,59.20702928,56.48299762,67.20286721,55.92332555,31.87952294,50.08468257,64.40052904,45.10034321,49.41601894,36.57942397,52.78254968,68.60172986,78.57949452,24.59324816,8.246608982,47.00402011,62.27471987,57.03784202,93.97852972,FALSE
691e01f5-d298-449c-acd6-4c84d2408390,Gregory Gallegos,pachecotimothy@smith.com,(354)172-4112x2504,2021-11-27,Lithuania,35,Female,71046.33,Mobile,5,Low,German,2025-04-21 19:18:52,8,Premium,Twitter,FALSE,56.41925386,,47.51893396,27.84349493,62.49793383,56.69051498,41,59.92955889,49.23648109,59.21293863,65.04758605,47.25807868,16.20582101,49.44713001,14.72452834,29.15340224,20.6545003,23.96586734,49.66093061,15.71943156,45.63238306,51.59081219,67.18118547,46.83429335,37.95090049,65.79617376,34.87371794,39.85207817,54.83886361,64.10905781,,65.56230281,62.66106561,50.02710153,FALSE
